Id tin ,Tieu de tin ,Dia diem tuyen dung ,Tinh thanh tuyen dung ,Chuc vu ,Muc luong ,Hinh thuc lam viec ,Nhu cau,Nganh nghe ,Linh vuc ,Kinh nghiem ,Id cong ty 
780698,THUC TAP SINH KENH THUONG MAI DIEN TU - PARTTIME,1768/10/14 Tinh lo 10 Tan Tao Binh Tan,Ho Chi Minh,Thuc tap sinh,3 - 5 trieu,Ban thoi gian,5,"Quan tri kinh doanh, Thuong mai dien tu, Sinh vien moi tot nghiep - Thuc tap",Thuc tap sinh Thuong mai dien tu,Khong yeu cau,208974
781167,Cong Ty Bao Hiem AIA Tuyen Dung Chuyen Vien Hoach Dinh Tai Chinh Thang 5 2021,"Tang 15, vincom center, 72 Le Thanh Ton, Phuong Ben Nghe, Quan 1, TPHCM",Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,5,"Bao hiem, Tu van, Nhan vien kinh doanh",nhan vien kinh doanh bao hiem,Khong yeu cau,208985
784491,LUAT SU,KCN Hai Son Ap Binh Tien 2 Xa Duc Hoa Ha Duc Hoa Long An,Long An,Quan ly cap trung,Thoa thuan,Toan thoi gian co dinh,5,Luat - Phap ly,luat su,1 - 2 nam kinh nghiem,209010
781349,Nhan vien Dien,Ap Binh Tien 2 xa Duc Hoa Ha huyen Duc Hoa Long An,Long An,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Dien - Dien tu,nhan vien co dien,1 - 2 nam kinh nghiem,209010
783520,NHAN VIEN VIET BAI CONTENT - SEO WEBSITE,92/63 LAM THI HO PHUONG TAN CHANH HIEP QUAN 12,Ho Chi Minh,Thuc tap sinh,5 - 7 trieu,Toan thoi gian co dinh,5,"Marketing - PR, Tiep thi - Quang cao, Sinh vien moi tot nghiep - Thuc tap",nhan vien content,Khong yeu cau,209032
782850,NHAN VIEN SEO- MARKETING ONLINE TAI QUAN 12,92/63 lam thi ho PHUONG TAN CHANH HIEP QUAN 12,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Marketing - PR, Tiep thi - Quang cao, IT phan mem",nhan vien seo,2 - 5 nam kinh nghiem,209032
781586,Nhan Vien Tu Van kinh doanh Phan Mem ERP,92/63 LAM THI HO PHUONG TAN CHANH HIEP QUAN 12,Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, IT phan mem, Ke toan - Kiem toan",Nhan Vien Kinh Doanh Phan Mem,1 - 2 nam kinh nghiem,209032
780342,Cong ty Sinh thanh an can tuyen gap nhan vien kinh doanh do choi tre em,"30 duong G14, KDC Vinh Loc",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Nhan vien kinh doanh,nhan vien kinh doanh do choi tre em,0 - 1 nam kinh nghiem,209060
781429,NHAN VIEN CHAM SOC KHACH HANG LAM VIEC TAI GO VAP - DI LAM NGAY,672A28 Phan Van Tri Phuong 10 Quan Go Vap Thanh pho Ho Chi Minh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Nhan vien kinh doanh, Tai chinh",Customer Service,Khong yeu cau,209143
783185,BAT DONG SAN THO CU - THU NHAP KHONG GIOI HAN,Tang 3 Toa GP Invest Building 170 De La Thanh Dong Da Ha Noi,Ha Noi,Nhan vien,Tren 50 trieu,Toan thoi gian co dinh,5,KD bat dong san,cong tac vien ban dat nen,Khong yeu cau,209146
782606,BAT DONG SAN - THU NHAP DOT PHA,Tang 3 Toa GP Invest Building 170 De La Thanh Dong Da Ha Noi,Ha Noi,Nhan vien,Tren 50 trieu,Ban thoi gian,5,KD bat dong san,nhan vien phat trien mat bang,Khong yeu cau,209146
782004,TUYEN 20 CHUYEN VIEN BAT DONG SAN DI LAM NGAY - KHONG CAN KINH NGHIEM,Tang 3 Toa GP Invest Building 170 De La Thanh Dong Da Ha Noi,Ha Noi,Nhan vien,Tren 50 trieu,Ban thoi gian,5,KD bat dong san,nhan vien tu van bat dong san,Khong yeu cau,209146
781768,Chuyen Vien Bat Dong San Tai Thu Nhap 40 - 100 Trieu,Tang 3 Toa GP Invest Building 170 De La Thanh Dong Da Ha Noi,Ha Noi,Nhan vien,Tren 50 trieu,Ban thoi gian,5,KD bat dong san,moi gioi nha pho,Khong yeu cau,209146
781060,Nhan vien van phong,"14/12 duong Than Nhan Trung, Phuong 13, Q. Tan Binh",Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,"Hanh chinh - Van phong, Tu van",nhan vien van phong,Khong yeu cau,209156
780414,Nhan Vien TelesaleTu Van Tin Dung (Fecredit),"144 cong hoa, p12, Quan Tan Binh, HCM",Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,5,"Tu van, Tai chinh, Nhan vien kinh doanh",Nhan Vien Tong Dai Viettel,Khong yeu cau,209171
782768,"Nhan vien tu van, cham soc khach hang",20 Cong Hoa P12,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, Tai chinh, Hanh chinh - Van phong",nhan vien tai chinh,Khong yeu cau,209264
783377,Nhan Vien Kinh Doanh,"Toa Nha Aurora, Tang 3B, So 253, Duong Pham Van Thuan",Dong Nai,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Nganh nghe khac",truong nhom cham soc khach hang,0 - 1 nam kinh nghiem,209305
783457,PHIEN DICH ANH - NHAT,"KCN Thang Long II, xa Di Su, huyen My Hao, tinh Hung Yen, Viet Nam.",Hung Yen,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,5,Bien - Phien dich,bien phien dich tieng nhat,0 - 1 nam kinh nghiem,209328
780552,Nhan vien van don,48 to huu,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Quan ly don hang, Thuong mai dien tu, Cham soc khach hang",quan ly cham soc khach hang,0 - 1 nam kinh nghiem,209345
782405,NHAN VIEN SALE BAT DONG SAN,"P407, Tang 4, 88 Pham Ngoc Thach, Dong Da, Ha Noi",Ha Noi,Nhan vien,Tren 30 trieu,Toan thoi gian co dinh,5,"Viec lam ban hang, Tu van, KD bat dong san",nhan vien tuyen dung,Khong yeu cau,209383
783253,Nhan vien Marketing online,Lien ke 05- HDI Home 201 Nguyen Tuan - Thanh Xuan- Ha Noi,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"In an - Xuat ban, Giao duc - Dao tao, Phat trien thi truong",nhan vien kinh doanh thi truong,2 - 5 nam kinh nghiem,209463
783586,Tu van Hotline san pham y te cua bao hiem BAO VIET,20 Cong Hoa Quan Tan Binh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Bao hiem, Tu van, Telesales",nhan vien bao hiem nhan tho,Khong yeu cau,209547
783334,Nhan vien Nhac nho khach hang thanh toan truoc han,182-184 Le Dai Hanh Quan 11,Ho Chi Minh,Moi Tot Nghiep,15 - 20 trieu,Toan thoi gian co dinh,5,"Telesales, Tai chinh, Ngan hang - Chung khoan - Dau tu",nhan vien xu ly no,Khong yeu cau,209547
782248,Cham soc khach hang dien may Daikin,"102 -104 Vu Tong Phan, phuong An Phu, quan 2, TP. HCM",Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,Cham soc khach hang,nhan vien cham soc khach hang qua dien thoai,0 - 1 nam kinh nghiem,209547
781958,Chuyen vien kinh doanh,"Nguyen Van Cu, Q1. HCM",Ho Chi Minh,Quan ly cap trung,7 - 10 trieu,Toan thoi gian co dinh,5,"Marketing - PR, Nhan vien kinh doanh, Viec lam ban hang",nhan vien kinh doanh khong can kinh nghiem,0 - 1 nam kinh nghiem,209554
783302,Tro Ly Giam Doc,35 Le Thanh Nghi,Da Nang,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,Thu ky - Tro ly,thu ky giam doc,0 - 1 nam kinh nghiem,209646
782327,Nhan vien Ke toan kiem toan,49/5 Vo Truong Toan - An Hoa - Ninh Kieu,Can Tho,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,Ke toan - Kiem toan,nhan vien kiem toan,0 - 1 nam kinh nghiem,209646
781041,Nhan vien le tan,"68 Le Van Luong, Nhan Chinh, Thanh Xuan, Ha Noi",Ha Noi,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,Le tan - PG - PB,le tan showroom o to,0 - 1 nam kinh nghiem,209689
780795,Nhan vien tu van telesale khong yeu cau kinh nghiem,14/12 Than Nhan Trung Phuong 13 Tan Binh Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Tu van, Hanh chinh - Van phong, Telesales",nhan vien van phong trinh do 12/12,Khong yeu cau,209702
780403,Nhan vien TU VAN TAI CHINH,"Cong Hoa, Phuong 12, Quan Tan Binh, TPHCM",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian tam thoi,5,"Tu van, Tai chinh, Viec lam ban hang",cong tac vien cho vay tin chap,Khong yeu cau,209782
780366,cham soc khach hang,,Ha Noi,Moi Tot Nghiep,10 - 15 trieu,Toan thoi gian co dinh,5,Hanh chinh - Van phong,cong tac vien dang tin online,Khong yeu cau,209879
784435,GIAM DOC KINH DOANH (THU NHAP 40 - 60 TRIEU),"13-14 D1 KDT Dai Kim, Hong Quang, Hoang Mai, Ha Noi",Ha Noi,Giam Doc,Tren 30 trieu,Toan thoi gian co dinh,5,"Y te - Duoc, Nhan vien kinh doanh",Quan Ly Trinh Duoc Vien,2 - 5 nam kinh nghiem,209972
784416,Truong nhom Cham soc Khach hang,"13-14 D1 KDT Dai Kim, Hong Quang, Hoang Mai, Ha Noi",Ha Noi,Truong nhom,10 - 15 trieu,Toan thoi gian co dinh,5,"Y te - Duoc, Nhan vien kinh doanh, Cham soc khach hang",Truong Phong Cham Soc Khach Hang,2 - 5 nam kinh nghiem,209972
780548,[HA NOI] NHAN VIEN CHAM SOC KHACH HANG,"Tang 8 toa nha New house Xa La, Phuong Phuc La, Quan Ha Dong, Thanh pho Ha Noi, Viet Nam",Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,"Cham soc khach hang, Nhan vien kinh doanh, Tu van",giam sat kinh doanh,Khong yeu cau,209992
781051,Nhan vien kinh doanh,"Toa nha SaigonTel, Lo 46, Cong vien phan mem Quang Trung, Phuong Tan Chanh Hiep, Quan 12, TP Ho Chi Minh",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, Quan tri kinh doanh",cu nhan quan tri kinh doanh,Khong yeu cau,210009
781601,TRO LY GIAM DOC,18/60 Tang Nhon Phu Phuong Phuoc Long B Quan 9 Tphcm,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Thu ky - Tro ly,tro ly pho tong giam doc,0 - 1 nam kinh nghiem,210078
784271,TUYEN NHAN VIEN PHAT TRIEN THI TRUONG DI LAM NGAY,12/D2 ap Dong An Di An Binh Duong,Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Hanh chinh - Van phong,admin van phong,Khong yeu cau,210083
783476,TUYEN NHAN VIEN THOI VU NHAN VIEN CHINH THUC DI LAM NGAY,379/1 D1 ap dong an Thi Xa Di An Binh Duong,Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Viec lam ban hang, Lao dong pho thong",nhan vien ban hang gio hanh chinh,Khong yeu cau,210083
782441,TUYEN NHAN VIEN VAN THU VA CAC VI TRI NHAN VIEN KHAC,379/1 D1 ap Dong An Thi Xa Di An Binh Duong,Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Hanh chinh - Van phong,van thu luu tru,Khong yeu cau,210083
782119,TUYEN DUNG LAO DONG PHO THONG VA LAM CA VA LAM THOI VU,379/1 D1 Ap Dong An Thi Xa Di An Binh Duong,Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Lao dong pho thong",Truong Phong Cham Soc Khach Hang,Khong yeu cau,210083
780575,NHAN VIEN SALE IT (BIET TIENG NHAT),79 duong 37 Van Phuc City Thu Duc HCM,Ho Chi Minh,Nhan vien,20 - 30 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, Viec lam ban hang, IT phan mem",Nhan Vien Kinh Doanh Phan Mem,1 - 2 nam kinh nghiem,210102
781375,Nhan Vien Kinh Doanh Thiet Bi Chieu Sang,"So 19, Lo A1, KDT Dai Kim, Quan Hoang Mai,Thanh Pho Ha Noi",Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, Dien - Dien tu, Tu van",nhan vien ban hang dien tu,Khong yeu cau,210214
780352,Nhan vien kinh doanh Bat Dong San tho cu Ha Noi,,Ha Noi,Nhan vien,Tren 30 trieu,Toan thoi gian co dinh,5,KD bat dong san,brand marketing,Khong yeu cau,210428
780758,Giam sat tiec kiem quan ly chuoi kiot cho thue,So 03 Dang Van Sam P9 Quan Phu Nhuan TPHCM,Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,Khach san - Nha hang,nhan vien quan ly nha hang,1 - 2 nam kinh nghiem,210451
780429,Nhan vien kinh doanh noi that,38 Pham Duc Nam Hoa Quy Ngu Hanh Son Da Nang,Da Nang,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, Kien truc - Tk noi that",Nhan Vien Kinh Doanh Noi That,0 - 1 nam kinh nghiem,210460
783079,Nhan vien tu van,42 nguyen cuu van phuong 17 quan binh thanh hcm,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,KD bat dong san,chuyen vien tu van bat dong san,Khong yeu cau,210466
782196,TUYEN DUNG NHAN VIEN THIET KE (DESIGNER)Â ,"So 216 Luong The Vinh, Phuong Hai Tan, Thanh pho Hai Duong, Tinh Hai Duong",Hai Duong,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Marketing - PR, Thiet ke - My thuat, Truyen thong",thiet ke do hoa,1 - 2 nam kinh nghiem,210467
781278,Tuyen Chuyen vien kinh doanh luong tren 10 trieu,"So 10 ngo 23 Xuan Thuy, Dich Vong Hau, Cau Giay, Ha Noi",Ha Noi,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, KD bat dong san, Bao hiem",sale can ho,0 - 1 nam kinh nghiem,210522
781148,Nhan vien kinh doanh,So 43 Duong Nguyen Quoc Tri Trung Hoa Cau Giay Ha Noi,Ha Noi,Moi Tot Nghiep,10 - 15 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Telesales, Nhan vien kinh doanh",nhan vien phong kinh doanh,Khong yeu cau,210525
780827,LE TAN VAN PHONG (LUONG CO BAN 9 - 11 TRIEU),"Tang 9, toa nha Sunshine Center, so 16 duong Pham Hung, Nam Tu Liem, Ha Noi",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Hanh chinh - Van phong, To chuc su kien, Tiep thi - Quang cao",nhan vien hanh chinh khong can kinh nghiem,Khong yeu cau,210530
780407,[HN] MOBILE DEVELOPER (FLUTTER ANDROID IOS),,Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,IT Phan cung - mang,bien tap vien,2 - 5 nam kinh nghiem,210530
780532,nhan vien ban hang theo ca,,Ha Noi,Moi Tot Nghiep,5 - 7 trieu,Ban thoi gian tam thoi,5,Lao dong pho thong,nhan vien cham soc khach hang online,0 - 1 nam kinh nghiem,210552
781045,Nhan Vien Mua Hang (Co Dien),102 Tran Phu Ha Dong Ha Noi,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Ky thuat, Dien - Dien tu, Vat tu - Thiet bi",nhan vien cung ung vat tu,2 - 5 nam kinh nghiem,210578
783707,Nhan Vien Kinh Doanh Bat Dong San,"So 324/10 Duong Ly Thuong Kiet, Phuong 14, Quan 10, Tp. Ho Chi Minh.",Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,"KD bat dong san, Viec lam ban hang, Tu van",chuyen vien kinh doanh,0 - 1 nam kinh nghiem,210595
781584,cham soc khach hang,"71A Van Cao, Lieu Giai, Ba Dinh, Ha Noi",Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,Cham soc khach hang,nhan vien cham soc khach hang online,Khong yeu cau,210621
780628,Nhan vien theo doi don hang,Lo C1 KCN Suoi Dau xa Suoi Tan huyen Cam Lam tinh Khanh Hoa,Khanh Hoa,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,"Det may - Da giay, Quan ly don hang, Quan tri kinh doanh",nhan vien quan ly don hang may mac,0 - 1 nam kinh nghiem,210668
781130,Nhan vien ban hang,KDT Van Phuc,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Tu van,chuyen vien tu van khach hang,Khong yeu cau,210672
784142,Giam sat hien truong,L08-L16 khu A khu do thi Duong Noi La Khe Ha Dong,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Xay dung, Kien truc - Tk noi that",giam sat cong trinh noi that,1 - 2 nam kinh nghiem,210677
781712,NHAN VIEN TU VAN BAN HANG TAI CONG TY,HA HUY TAP -THANH KHE- DA NANG,Da Nang,Nhan vien,5 - 7 trieu,Khac,5,"Tu van, Viec lam ban hang, Cham soc khach hang",chuyen vien tu van,Khong yeu cau,210687
783652,TELESALES TAI CHINH CHO KENH TIEU THUONG,,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,Tu van,nuoi trong thuy san,Khong yeu cau,210698
782791,Nhan vien CSKH dat lich hen,,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Cham soc khach hang,nhan vien moi gioi chung khoan,0 - 1 nam kinh nghiem,210698
783285,TU VAN VIEN,31/6 Hoang Du Khuong Phuong 12 quan 10 TPHCM,Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,5,"Lam dep - The luc - Spa, Tu van, Nhan vien kinh doanh",nhan vien spa,1 - 2 nam kinh nghiem,210740
780330,NHAN VIEN NU DON PHONG,So 04 - To 10 -Tan An - Hung Vuong - Thi xa Phu Tho,Phu Tho,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Khach san - Nha hang, Lao dong pho thong, Phuc vu - Tap vu",phu bep bao an o,0 - 1 nam kinh nghiem,210741
780340,"10 Nhan vien kinh doanh va telesale lam viec tai van phong, luong thuong hap dan",556-558 Vo Van Kiet Quan 01,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"KD bat dong san, Nhan vien kinh doanh, Telesales",nhan vien tu van bat dong san,Khong yeu cau,210743
780655,Nhan Vien Tu Van Tin Dung Va Phat Trien Thi Truong,91 Nam Ki Khoi Nghia Tp Vung Tau Ba Ria Vung Tau,Ba Ria Vung Tau,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,5,"Tai chinh, Ngan hang - Chung khoan - Dau tu, Dich vu",nhan vien tai chinh,0 - 1 nam kinh nghiem,210752
782181,Team Leader - Tele Marketing,"105-107 Tran Van Du, P.13, Q. Tan Binh, HCM",Ho Chi Minh,Quan ly cap trung,Thoa thuan,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, Quan ly don hang, Telesales",chuyen vien kinh doanh,0 - 1 nam kinh nghiem,210758
780860,NHAN VIEN IT,"A208 â€“ BT2B, KDT Me tri thuong,Phuong Me tri, Quan Nam Tu Liem, HN",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,IT Phan cung - mang,cai dat may tinh,0 - 1 nam kinh nghiem,210760
780440,NHAN VIEN KINH DOANH,"A208 â€“ BT2B, KDT Me tri thuong,Phuong Me tri, Quan Nam Tu Liem, HN",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Nhan vien kinh doanh,nhan vien phong kinh doanh,0 - 1 nam kinh nghiem,210760
780438,Tuyen Chuyen vien kinh doanh BDS,55 Nguyen Van Linh Quan 7,Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,KD bat dong san,sale can ho,Khong yeu cau,210761
782141,NHAN VIEN CHUNG TU XUAT NHAP KHAU,100 Hoang Hoa Tham Phuong 12 quan Tan Binh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Xuat - nhap khau,chung tu xuat nhap khau,0 - 1 nam kinh nghiem,210762
781358,NHAN VIEN KHO (GIAM SAT VAN HANH),100 Hoang Hoa Tham Phuong 12 quan Tan Binh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Dien - Dien tu,Tho Dien Dan Dung,Khong yeu cau,210762
780491,[TIAMO BEAUTY] TRUONG NHOM KINH DOANH,"So 66 Pho Trung Phung, Trung Phung, Dong Da, Ha Noi Va 1 so dia diem khac",Ha Noi,Truong nhom,Tren 30 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, Quan ly dieu hanh",dieu duong tham my vien,2 - 5 nam kinh nghiem,210768
780490,[TIAMO BEAUTY] NHAN VIEN TELESALE (CSKH),"So 66 Pho Trung Phung, Trung Phung, Dong Da, Ha Noi va mot so chi nhanh khac",Ha Noi,Nhan vien,10 - 15 trieu,Khac,5,"Nhan vien kinh doanh, Telesales, Tu van",dieu duong tham my vien,Khong yeu cau,210768
780422,Nhan vien ban hang Showroom noi that (Ha Noi HCM),22 Le Thanh Ton; P. Ben Nghe; Q.1; TP HCM,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Viec lam ban hang, Nhan vien kinh doanh, Kien truc - Tk noi that",nhan vien ban hang trung tam thuong mai,0 - 1 nam kinh nghiem,210777
780463,Nhan vien thiet ke,160 Hoang Hoa Tham,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Thiet ke - My thuat,sua anh,1 - 2 nam kinh nghiem,210778
780417,Nhan vien ban hang thoi trang (tai cua hang va online),108 Dan Toc,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Sinh vien moi tot nghiep - Thuc tap, Viec lam ban hang",nhan vien ban hang gio hanh chinh,0 - 1 nam kinh nghiem,210782
780755,Chi huy truong,"62 duong so 13, khu TTHC Di An, KP Nhi Dong 2, Di An, Binh Duong",Ho Chi Minh,Truong nhom,Thoa thuan,Toan thoi gian co dinh,5,Giao thong van tai - Thuy loi - Cau duong,chi huy truong cong trinh giao thong,5 - 10 nam kinh nghiem,210799
780570,Tho co khi nhom kinh inox,"Dia chi xuong san xuat: So 05 ngo 398 duong Nguyen Cong Hang, phuong Tran Phu, tp. Bac Giang, tinh Bac Giang.",Bac Giang,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,"Co khi - Che tao, Xay dung",tho lap dat nhom kinh,Khong yeu cau,210827
782158,CONG TY DEN LED GOODLIGHT TUYEN DUNG NHAN VIEN SALE ADMIN LUONG CAO,23 Le Quoc Trinh P Phu Tho Hoa Q Tan Phu,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Nhan vien kinh doanh,nhan vien kinh doanh den led,Khong yeu cau,210831
780613,Bac si Thu Y,so 4 ngo 79/16 pho Phu Xa Phu Thuong Tay Ho,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Chan nuoi - Thu y, Y te - Duoc, Tu van",Bac Si,Khong yeu cau,210842
780618,Tuyen dung nhan vien HCNS,85 Hoang Ngan,Ha Noi,Moi Tot Nghiep,5 - 7 trieu,Toan thoi gian co dinh,5,Thuong mai dien tu,nhan vien thuong mai dien tu,Khong yeu cau,210843
782516,Nhan vien kinh doanh thiet bi spa,166 Nguyen Van Thuong Phuong 25 Quan Binh Thanh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Lam dep - The luc - Spa, Y te - Duoc, Nhan vien kinh doanh",nhan vien kinh doanh thiet bi y te,0 - 1 nam kinh nghiem,210846
780803,Nhan vien cham soc khach hang,166 Nguyen Van Thuong Phuong 25 Quan Binh Thanh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Lam dep - The luc - Spa, Y te - Duoc",sale tham my,0 - 1 nam kinh nghiem,210846
780622,Chuyen vien tu van my pham,166 Nguyen Van Thuong Phuong 25 Quan Binh Thanh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,"Cham soc khach hang, Nhan vien kinh doanh, Tu van",kinh doanh online,0 - 1 nam kinh nghiem,210846
781146,nhan vien maketting noi that,toa nha C2 D capitale _ 119 tran duy hung _ ha noi,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,Marketing - PR,nhan vien quan tri website,0 - 1 nam kinh nghiem,210852
781072,tuyen nhan vien van phong,213 Chu Van An Phuong 26 Binh Thanh,Ho Chi Minh,Moi Tot Nghiep,15 - 20 trieu,Toan thoi gian co dinh,5,Tai chinh,Nhan Vien Cho Vay Tin Chap,Khong yeu cau,210853
780657,nhan vien kinh doanh ( bat dong san ),283 duong hung vuong phuong 9 quan 5 Tp HCM,Ho Chi Minh,Nhan vien,Tren 30 trieu,Toan thoi gian co dinh,5,"Nhan vien kinh doanh, KD bat dong san",chuyen vien kinh doanh bat dong san,Khong yeu cau,210860
781950,Ke Toan Ban Hang,"Dia chi 1: 62 Hung Vuong, TT. Nam Phuoc, Duy Xuyen, Quang Nam Dia chi 2: 197 Ly Thuong Kiet, Hoi An, Quang Nam",Quang Nam,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,Ke toan - Kiem toan,quan ly cham soc khach hang,Khong yeu cau,210863
780764,Digital Marketing,23 Tran Phu Noi Dai - TP Pleiku - Gia Lai,Gia Lai,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,"Thiet ke - My thuat, Thiet ke web, Marketing - PR",chuyen vien kinh doanh,Khong yeu cau,210863
780967,nhan vien kinh doanh chuyen vien tu van,"So H23, Duong So 8, KDC VH Tay Do, Cai Rang, Can Tho",Can Tho,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,Nganh nghe khac,luong 6 trieu,0 - 1 nam kinh nghiem,210866
780738,( GAP) NHAN VIEN KINH DOANH BDS,,Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,5,"KD bat dong san, Cham soc khach hang, Nhan vien kinh doanh",thuc tap sinh xuat nhap khau,Khong yeu cau,210868
784487,Nhan vien Social Marketing,So 4 duong so 9 Khu dan cu Cityland Park Hill Phuong 1 Go Vap Tp Ho Chi Minh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,5,Marketing - PR,social media,1 - 2 nam kinh nghiem,210870
780700,NHAN VIEN KINH DOANH BAT DONG SAN DAT NEN,"Tang 3 toa nha Time Tower, 35 Le Van Luong ,Thanh Xuan, Ha Noi",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,5,"Tu van, KD bat dong san, Nhan vien kinh doanh",chuyen vien kinh doanh bat dong san,Khong yeu cau,210871
780729,KY THUAT LAP DAT NOI THAT,"So 1, Nghia Tan",Ha Noi,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,5,Ky thuat,chuyen vien ky thuat,1 - 2 nam kinh nghiem,210878
